,Gebiedscode,meting,date,doy,dop,plastic_6_packringen,plastic_tassen,plastic_kleine_plastic_tasjes,plastic_drankflessen_groterdan_halveliter,plastic_drankflessen_kleinerdan_halveliter,plastic_wikkels_van_drankflessen,plastic_verpakking_van_schoonmaakmiddelen,plastic_voedselverpakkingen_frietbakjes_etc,plastic_cosmeticaverpakkingen,plastic_motorolieverpakking_groterdan50cm,plastic_jerrycans,plastic_kratten,plastic_auto_onderdelen,plastic_doppen_en_deksels,plastic_aanstekers,plastic_speelgoed,plastic_plastic_bekers_of_delen_daarvan,plastic_netzakken,plastic_handschoenen_huishoudelijk,plastic_handschoenen_professioneel,plastic_touw_diameter_groterdan_1cm,plastic_touw_diameter_kleinerdan_1cm,plastic_sportvisspullen,plastic_breekstaafjes,plastic_emmers,plastic_industrieel_verpakkingsmateriaal,plastic_helmen,plastic_geweerpatronen,plastic_schoenen,plastic_plastic_stukjes_0_2_5cm_hard_plastic,plastic_plastic_stukjes_2_5_50cm_hard_plastic,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,plastic_overig_plastic,plastic_piepschuim_0_2_5cm,plastic_piepschuim_2_5_50cm,plastic_piepschuim_voedselverpakkingen,plastic_plastic_folies_groterdan_50cm,plastic_hard_plastic_groterdan_50cm,plastic_rietjes,plastic_snoep_snack_chipsverpakking,plastic_piepschuim_groterdan_50cm,plastic_piepschuim_bekers,plastic_bestek,plastic_biofilm_waterfiltertjes,plastic_kitspuiten,plastic_kunststof_band_tiewraps,plastic_lolliestokjes,plastic_motorolieverpakking_kleinerdan50cm,plastic_vuilniszakken,plastic_schrijfwaren,plastic_visdraad,plastic_vuurwerk,plastic_borden_new,plastic_roerstaafjes_new,plastic_bloempotten_new,plastic_plakband_new,rubber_ballonnen,rubber_banden,rubber_overig_rubber,textiel_kleding,textiel_vloerbedekking,textiel_schoeisel,textiel_overig_textiel,papier_tassen,papier_karton,papier_sigarettenverpakking,papier_sigarettenfilters,papier_kartonnen_bekers,papier_kranten,papier_papier_overig,papier_drankkarton,papier_ondefinieerbaar,hout_kurk,hout_pellets,hout_ijsstokjes,hout_kwasten,hout_overig_hout_keinderdan_50cm,hout_overig_hout_groterdan_50cm,metaal_aluminiumfolie,metaal_capsules,metaal_drankblikjes,metaal_elektriciteitsdraad,metaal_oud_ijzer,metaal_kroonkurken,metaal_oliedrum,metaal_omheinigsdraad_prikkeldraad,metaal_spuitbussen,metaal_verfblik,metaal_vislood,metaal_voedselblikken,metaal_wegwerpbarbecues,metaal_overig_metaal_kleinerdan_50cm,metaal_overig_metaal_groterdan_50cm,glas_flessen_pottten,glas_lampen_tl_lampen,glas_overig_glas,sanitair_cosmetica,sanitair_plastic_wattenstaafjes,sanitair_kartonnen_wattenstaafjes,sanitair_vochtige_doekjes,sanitair_condooms,sanitair_maandverband_en_verpakkingen_ervan,sanitair_plastic_kam_borstel,sanitair_tampons_en_tamponapplicators,sanitair_tissues_wc_papier,sanitair_toiletverfrissers,sanitair_overig_sanitair,medisch_verpakkingen,medisch_spuiten,medisch_overig_medisch,granulaat_korrels,sum_plastic,sum_rubber,sum_textiel,sum_papier,sum_hout,sum_metaal,sum_glas,sum_sanitair,sum_medisch,date_lag_1d,date_lag_2d,date_lag_7d,date_lag_14d,date_lag_1m,date_lag_6m,P_1d_sum,P_2d_sum,P_7d_sum,P_14d_sum,P_1m_sum,P_6m_sum,P_1d_max,P_2d_max,P_7d_max,P_14d_max,P_1m_max,P_6m_max,U_1d_max,U_2d_max,U_7d_max,U_14d_max,U_1m_max,U_6m_max,U_1d_mean,U_2d_mean,U_7d_mean,U_14d_mean,U_1m_mean,U_6m_mean,h_2d_max_above_current,h_7d_max_above_current,h_14d_max_above_current,h_1m_max_above_current,h_6m_max_above_current
327,M(111a)L-NBNL,3,20190227,58.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,20190226,20190225,20190220,20190213,20190127,20180827,0.0,0.0,1.1700454990026257,1.4085308918800385,57.40020631657237,324.0345051864419,0.0,0.0,1.1380865754894893,1.1929504172563579,24.388422869276564,28.888241015058863,2.2932273464707933,2.2955832814410804,3.938963286973171,4.922598076110804,9.905694280680898,10.172323466108201,2.2932273464707933,1.9370196365571946,2.4086039120264857,2.8375069550315684,4.099308221294925,4.083154243306521,0.00027929528255487716,0.07915365206866821,0.0005099145578300788,1.4879557423267433,2.711223974844972
328,M(110a)L-NBNL,3,20190304,63.0,792.0,36.0,18.0,0.0,143.0,393.0,197.0,36.0,179.0,,0.0,0.0,0.0,0.0,661.0,90.0,54.0,18.0,36.0,0.0,0.0,18.0,322.0,36.0,0.0,0.0,72.0,0.0,36.0,,215.0,983.0,7447.0,3018.0,322.0,80358.0,11000.0,233.0,572.0,125.0,72.0,679.0,108.0,0.0,36.0,0.0,18.0,143.0,18.0,0.0,304.0,0.0,0.0,0.0,0.0,72.0,179.0,72.0,54.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,161.0,36.0,340.0,0.0,36.0,18.0,0.0,18.0,0.0,54.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,54.0,36.0,0.0,36.0,840.0,109159.0,108.0,54.0,0.0,269.0,502.0,0.0,216.0,72.0,20190303,20190302,20190225,20190218,20190204,20180904,4.06570098388754,9.735558860755509,13.426778692538024,14.634726476437143,56.30594419623791,325.51514197421614,4.06570098388754,6.057041856939103,6.197389556752895,6.176184820125999,24.36898163081408,28.837707520518443,9.71999031551963,9.732425116483062,9.732425116483062,9.732425116483062,10.069988462653056,10.2969524867406,9.71999031551963,9.113416977051294,4.947160193514058,4.0467404918484435,4.45212677001354,4.216849640788949,0.3715229133287156,0.537564118593467,0.10957535686436488,1.6092281085090865,2.8949422986685596
329,M(109a)L-NBNL,3,20190217,48.0,777.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,84.0,,0.0,0.0,0.0,0.0,0.0,17.0,0.0,117.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,17.0,67.0,0.0,0.0,,84.0,67.0,650.0,567.0,0.0,167.0,184.0,50.0,34.0,0.0,17.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2474.0,0.0,34.0,150.0,17.0,100.0,34.0,68.0,0.0,20190216,20190215,20190210,20190203,20190117,20180817,0.0,0.0,0.7111111338872811,43.20427393811089,69.59142194667427,346.43911242975895,0.0,0.0,0.7086830988899908,24.312948486604533,24.314862568073675,28.834403747609503,3.1620643221020615,3.239220850654007,4.638302263771374,9.90190342330559,9.911102966350985,10.182429311291553,3.1620643221020615,3.067566364085023,3.3584786012888395,5.149803024151405,4.402920424900104,4.143953980111768,2.164827269465818e-05,0.9202262406144313,1.503518135242356,1.7396183955037128,2.8665739911564025
330,M(108a)R-GENL,3,20190218,49.0,778.0,0.0,0.0,0.0,0.0,25.0,13.0,0.0,88.0,,0.0,0.0,0.0,0.0,75.0,0.0,0.0,50.0,13.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,25.0,0.0,0.0,,38.0,138.0,100.0,250.0,38.0,13.0,100.0,0.0,0.0,0.0,13.0,288.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,25.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,38.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,163.0,1557.0,0.0,0.0,100.0,0.0,77.0,13.0,0.0,13.0,20190217,20190216,20190211,20190204,20190118,20180818,0.18833804180117683,0.18833804180117683,0.19102203166737475,40.77973971407168,68.54637618008634,342.87862065570386,0.18833804180117683,0.18833804180117683,0.18969610638144427,23.834796294355233,23.83678226044785,28.315799775277824,2.8220006957813,3.1538269075734204,4.188549475858636,9.869635330292896,9.87837646489129,10.157662748329297,2.8220006957813,2.95593375755116,3.0961231660051536,4.833925452311701,4.384250734614434,4.115704407198129,0.0,0.25073409217961173,1.1250831397907042,1.408629743869651,1.923912521033374
331,M(107a)L-NBNL,3,20190223,54.0,783.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,39.0,163.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,20190222,20190221,20190216,20190209,20190123,20180823,0.0,0.044463474651485986,1.4234973249241258,25.95973738424179,66.78781755477253,340.91375136180545,0.0,0.044463474651485986,1.1883602445639085,23.80286486870471,23.804860951911706,28.301368961244208,3.37743655034338,3.37743655034338,4.8807111274755,6.219518756091407,9.872438935545222,10.15064318790078,3.37743655034338,2.667607904188219,3.4342779345969094,3.5910721718369425,4.456998041198972,4.126069980458048,0.0006476530976699315,0.0012008695433532801,1.0595361803599737,1.6780458272166572,1.8674267330868863
332,M(106a)R-GENL,3,20190309,68.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20190308,20190307,20190302,20190223,20190209,20180909,4.314169668305845,7.276322850622299,32.11592531460269,35.326152273641,61.08958588736071,323.5788721121298,4.314169668305845,4.5971250239998245,13.028409650536064,13.028409650536064,24.11809990444308,26.543032254740442,8.056660742651253,8.056660742651253,9.748587441828269,9.748587441828269,9.748587441828269,10.209848724112977,8.056660742651253,7.20162371086817,7.743244411019956,5.284633809342953,4.422271544695081,4.259880699073257,0.07903457516041165,0.30436603738993867,0.33286797006913793,0.6883833489007876,1.1775382753939927
333,M(105a)L-NBNL,3,20190308,67.0,796.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,4.0,2.0,3.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,47.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,20190307,20190306,20190301,20190222,20190208,20180908,2.9744022211290195,15.313960639404408,27.796681674814074,30.57379822234594,56.72270021798324,317.94492914130683,2.9744022211290195,12.34952759434786,12.468458392648795,12.483478900787981,24.041382878323592,26.54256657449946,6.284663815041639,9.434911188749581,9.713700340852668,9.713700340852668,9.929060379950977,10.165640535573338,6.284663815041639,7.8597875018956085,7.237774415344335,4.925989402922677,4.4566192628652725,4.207889093274777,0.05251632836821371,0.13814295674338187,0.1272941006135224,0.5102160441938619,0.775533502792706
334,M(102a)L-NBNL,3,20190301,60.0,789.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,4.0,8.0,0.0,0.0,,25.0,29.0,54.0,72.0,4.0,4.0,22.0,0.0,0.0,0.0,8.0,47.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,343.0,4.0,4.0,8.0,4.0,11.0,15.0,0.0,4.0,20190228,20190227,20190222,20190215,20190201,20180901,1.2788105669736627,2.503793398303832,2.503793398303832,3.9641301522588113,49.0819294250266,309.4628199037371,1.2788105669736627,1.8479666750590904,1.8479666750590904,2.321196304624587,23.602992868649267,27.770539431423305,3.39929752136066,4.208264881213688,4.238546356294589,4.849305252561027,9.751729798500259,10.00937063365811,3.39929752136066,3.736433419455111,2.58666497648687,2.9267104489937648,3.972109697742251,4.008608842372742,0.001872669685549145,0.0008693494632176297,0.00028651200340453853,0.47621950313722733,0.5764506424919249
335,M(097a)R-GENL,3,20190225,56.0,785.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,3.0,22.0,201.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,276.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20190224,20190223,20190218,20190211,20190125,20180825,0.0,0.0,1.5501574957286812,1.6308920477658846,58.95073718643043,308.45921709651753,0.0,0.0,1.4719717786731883,1.4919864560517053,23.67783110530671,27.544576579098273,1.6505853830686845,1.8296468464262945,4.491014618029639,4.492082197421319,9.495762853126553,9.641808280165101,1.6505853830686845,1.7266606355719114,2.8683874353901557,2.7955685121103033,4.0394958308944515,3.753718705236061,0.0002696212462034665,0.00018241287411505618,0.21832709142090329,1.5521449755162073,1.6792847353967986
336,M(095a)L-NBNL,3,20190222,53.0,782.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,14.0,25.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,126.0,0.0,2.0,2.0,2.0,27.0,3.0,10.0,0.0,20190221,20190220,20190215,20190208,20190122,20180822,0.0379908817082219,1.549484782521005,1.65930255224836,26.168621514778657,59.98254920775323,323.575178949224,0.0379908817082219,1.5139568506672672,1.5375845296068862,23.665231843881333,23.66618455352385,27.49351090889524,1.863888813857101,3.375706635736588,4.440670920618933,9.412545278284853,9.442128913901643,9.569448840563076,1.863888813857101,2.6197977247968445,2.9366794828003004,3.6343616074062557,4.056701300059349,3.7385414628511606,0.0009018918483088675,0.0006671426150255896,1.1812298386431321,1.4946820954896338,1.6741611811230779
337,M(094a)L-NBNL,3,20190226,57.0,786.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,1.0,5.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,24.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,41.0,1.0,26.0,0.0,6.0,0.0,20190225,20190224,20190219,20190212,20190126,20180826,0.0,0.0,1.4624527596067716,1.5993909581803707,57.52547206246425,307.88648883720833,0.0,0.0,1.4136831079448566,1.4422584096259996,23.60851534364578,27.296699962998005,1.4701776821545747,1.6456879112308418,3.670243739158076,4.485376880688725,9.451166985310621,9.607199991222352,1.4701776821545747,1.5545293111485923,2.438034723315162,2.6250262573694014,3.8796737927613107,3.7307231129013263,3.842511728140786e-06,0.004882759071453921,0.012360193488003685,1.0827413173024203,1.1936485835552966
338,M(093a)R-GENL,3,20190224,55.0,784.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,2.0,3.0,2.0,16.0,4.0,1.0,0.0,20190223,20190222,20190217,20190210,20190124,20180824,0.0,0.0,1.5937966268075645,2.1660139212784837,61.04868230130805,322.1587654451717,0.0,0.0,1.4330730577227098,1.6840921744023114,23.6122919128993,27.299977207394207,1.8120362526444156,3.22326223679068,4.491099310457767,4.539349893386759,9.454726632247063,9.613534965922305,1.8120362526444156,2.5176492447175476,2.9894257067045507,2.9566369364111464,4.1111174338071965,3.7647397823012514,8.660058965488735e-05,0.006503765181984483,0.5555301789677218,1.0947333383077105,1.1730662488977535
339,M(092a)R-GENL,3,20190217,48.0,777.0,0.0,0.0,2.0,10.0,20.0,4.0,1.0,14.0,,0.0,0.0,0.0,0.0,13.0,1.0,2.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,,16.0,17.0,23.0,17.0,0.0,15.0,12.0,2.0,4.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,238.0,2.0,1.0,2.0,0.0,8.0,2.0,5.0,2.0,20190216,20190215,20190210,20190203,20190117,20180817,0.0,0.0,0.6764977285050107,39.81560661065238,64.5917749619077,329.40648020246766,0.0,0.0,0.6741649660021131,23.560987537399896,23.562529153165958,27.043178779560634,2.6287167471777866,2.73618075537283,4.226882789936962,9.455860138461865,9.460610245253571,9.656768864425686,2.6287167471777866,2.632895756233341,2.9952620025795755,4.8151344665933635,4.064153643167791,3.8173007180166025,0.013685461350847306,0.1885903641096449,0.21731771295481636,0.2798046460612158,0.3742942728300197
340,M(090a)L-NBNL,3,20190228,59.0,788.0,0.0,0.0,25.0,0.0,0.0,50.0,0.0,113.0,,0.0,0.0,0.0,0.0,200.0,0.0,13.0,13.0,13.0,0.0,0.0,25.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,125.0,225.0,263.0,0.0,113.0,25.0,25.0,0.0,0.0,13.0,363.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1831.0,25.0,0.0,0.0,13.0,0.0,0.0,89.0,0.0,20190227,20190226,20190221,20190214,20190128,20180828,0.8905737301035827,0.8905737301035827,0.9775775057674871,2.3526258679600556,50.23353227451801,312.4956314126967,0.8905737301035827,0.8905737301035827,0.939866136009568,1.7874875229979543,23.476025272179267,26.83233791902222,3.9640573617207795,3.9777965362426633,4.0792895517125505,4.648847002892497,9.442852806242096,9.661958184121772,3.9640573617207795,3.0013296564946006,2.2968839969589427,2.7158746527797772,3.742531230194099,3.7928603501290836,0.0034658043463481384,0.010299645580275196,0.03858885442678809,0.05174816268572883,0.10263421470486467
341,M(087a)L-NBNL,3,20190308,67.0,796.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,20190307,20190306,20190301,20190222,20190208,20180908,3.079461414389938,13.38492320012574,25.973128999059714,27.922490627188186,54.00081073474735,311.17810238868304,3.079461414389938,10.320424965427547,10.519129390775992,10.536499278454851,23.694799904764587,26.05371051808347,5.897962235113861,9.14781056492215,9.363002000272447,9.363002000272447,9.568791320115091,9.750953030879906,5.897962235113861,7.522886400018006,6.935237560099472,4.711453675047402,4.241379531487513,3.9832356643807456,2.354236550143088e-07,4.928390318165123e-07,0.006180964548724962,0.025002122109034217,0.04146129944604729
